year,county,sex,race,deaths
2022,Harper,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Harper,Male,Other,0.0
2022,Harper,Male,Unknown,0.0
2022,Harper,Male,More than one race,0.0
2022,Haskell,Male,White,9.0
2022,Haskell,Male,Black or African American,0.0
2022,Haskell,Male,American Indian or Alaska Native,0.0
2022,Haskell,Male,Asian,0.0
2022,Haskell,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Haskell,Male,Other,0.0
2022,Haskell,Male,Unknown,0.0
2022,Haskell,Male,More than one race,0.0
2022,Hughes,Male,White,5.0
2022,Hughes,Male,Black or African American,0.0
2022,Hughes,Male,American Indian or Alaska Native,7.0
2022,Hughes,Male,Asian,0.0
2022,Hughes,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Hughes,Male,Other,0.0
2022,Hughes,Male,Unknown,0.0
2022,Hughes,Male,More than one race,0.0
2022,Jackson,Male,White,12.0
2022,Jackson,Male,Black or African American,0.0
2022,Jackson,Male,American Indian or Alaska Native,0.0
2022,Jackson,Male,Asian,0.0
2022,Jackson,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Jackson,Male,Other,0.0
2022,Jackson,Male,Unknown,0.0
2022,Jackson,Male,More than one race,0.0
2022,Jefferson,Male,White,5.0
2022,Jefferson,Male,Black or African American,0.0
2022,Jefferson,Male,American Indian or Alaska Native,0.0
2022,Jefferson,Male,Asian,0.0
2022,Jefferson,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Jefferson,Male,Other,0.0
2022,Jefferson,Male,Unknown,0.0
2022,Jefferson,Male,More than one race,0.0
2022,Johnston,Male,White,0.0
2022,Johnston,Male,Black or African American,0.0
2022,Johnston,Male,American Indian or Alaska Native,0.0
2022,Johnston,Male,Asian,0.0
2022,Johnston,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Johnston,Male,Other,0.0
2022,Johnston,Male,Unknown,0.0
2022,Johnston,Male,More than one race,0.0
2022,Kay,Male,White,22.0
2022,Kay,Male,Black or African American,0.0
2022,Kay,Male,American Indian or Alaska Native,5.0
2022,Kay,Male,Asian,0.0
2022,Kay,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Kay,Male,Other,0.0
2022,Kay,Male,Unknown,0.0
2022,Kay,Male,More than one race,0.0
2022,Kingfisher,Male,White,7.0
2022,Kingfisher,Male,Black or African American,0.0
2022,Kingfisher,Male,American Indian or Alaska Native,0.0
2022,Kingfisher,Male,Asian,0.0
2022,Kingfisher,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Kingfisher,Male,Other,0.0
2022,Kingfisher,Male,Unknown,0.0
2022,Kingfisher,Male,More than one race,0.0
2022,Kiowa,Male,White,0.0
2022,Kiowa,Male,Black or African American,0.0
2022,Kiowa,Male,American Indian or Alaska Native,0.0
2022,Kiowa,Male,Asian,0.0
2022,Kiowa,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Kiowa,Male,Other,0.0
2022,Kiowa,Male,Unknown,0.0
2022,Kiowa,Male,More than one race,0.0
2022,Latimer,Male,White,6.0
2022,Latimer,Male,Black or African American,0.0
2022,Latimer,Male,American Indian or Alaska Native,0.0
2022,Latimer,Male,Asian,0.0
2022,Latimer,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Latimer,Male,Other,0.0
2022,Latimer,Male,Unknown,0.0
2022,Latimer,Male,More than one race,0.0
2022,Le Flore,Male,White,37.0
2022,Le Flore,Male,Black or African American,0.0
2022,Le Flore,Male,American Indian or Alaska Native,0.0
2022,Le Flore,Male,Asian,0.0
2022,Le Flore,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Le Flore,Male,Other,0.0
2022,Le Flore,Male,Unknown,0.0
2022,Le Flore,Male,More than one race,6.0
2022,Lincoln,Male,White,16.0
2022,Lincoln,Male,Black or African American,0.0
2022,Lincoln,Male,American Indian or Alaska Native,0.0
2022,Lincoln,Male,Asian,0.0
2022,Lincoln,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Lincoln,Male,Other,0.0
2022,Lincoln,Male,Unknown,0.0
2022,Lincoln,Male,More than one race,0.0
2022,Logan,Male,White,23.0
2022,Logan,Male,Black or African American,0.0
2022,Logan,Male,American Indian or Alaska Native,0.0
2022,Logan,Male,Asian,0.0
2022,Logan,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Logan,Male,Other,0.0
2022,Logan,Male,Unknown,0.0
2022,Logan,Male,More than one race,0.0
2022,Love,Male,White,6.0
2022,Love,Male,Black or African American,0.0
2022,Love,Male,American Indian or Alaska Native,0.0
2022,Love,Male,Asian,0.0
2022,Love,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Love,Male,Other,0.0
2022,Love,Male,Unknown,0.0
2022,Love,Male,More than one race,0.0
2022,McClain,Male,White,30.0
2022,McClain,Male,Black or African American,0.0
2022,McClain,Male,American Indian or Alaska Native,0.0
2022,McClain,Male,Asian,0.0
2022,McClain,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,McClain,Male,Other,0.0
2022,McClain,Male,Unknown,0.0
2022,McClain,Male,More than one race,0.0
2022,McCurtain,Male,White,12.0
2022,McCurtain,Male,Black or African American,5.0
2022,McCurtain,Male,American Indian or Alaska Native,10.0
2022,McCurtain,Male,Asian,0.0
2022,McCurtain,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,McCurtain,Male,Other,0.0
2022,McCurtain,Male,Unknown,0.0
2022,McCurtain,Male,More than one race,0.0
2022,McIntosh,Male,White,13.0
2022,McIntosh,Male,Black or African American,0.0
2022,McIntosh,Male,American Indian or Alaska Native,0.0
2022,McIntosh,Male,Asian,0.0
2022,McIntosh,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,McIntosh,Male,Other,0.0
2022,McIntosh,Male,Unknown,0.0
2022,McIntosh,Male,More than one race,0.0
2022,Major,Male,White,0.0
2022,Major,Male,Black or African American,0.0
2022,Major,Male,American Indian or Alaska Native,0.0
2022,Major,Male,Asian,0.0
2022,Major,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Major,Male,Other,0.0
2022,Major,Male,Unknown,0.0
2022,Major,Male,More than one race,0.0
2022,Marshall,Male,White,0.0
2022,Marshall,Male,Black or African American,0.0
2022,Marshall,Male,American Indian or Alaska Native,0.0
2022,Marshall,Male,Asian,0.0
2022,Marshall,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Marshall,Male,Other,0.0
2022,Marshall,Male,Unknown,0.0
2022,Marshall,Male,More than one race,0.0
2022,Mayes,Male,White,19.0
2022,Mayes,Male,Black or African American,0.0
2022,Mayes,Male,American Indian or Alaska Native,14.0
2022,Mayes,Male,Asian,0.0
2022,Mayes,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Mayes,Male,Other,0.0
2022,Mayes,Male,Unknown,0.0
2022,Mayes,Male,More than one race,0.0
2022,Murray,Male,White,7.0
2022,Murray,Male,Black or African American,0.0
2022,Murray,Male,American Indian or Alaska Native,0.0
2022,Murray,Male,Asian,0.0
2022,Murray,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Murray,Male,Other,0.0
2022,Murray,Male,Unknown,0.0
2022,Murray,Male,More than one race,0.0
2022,Muskogee,Male,White,32.0
2022,Muskogee,Male,Black or African American,7.0
2022,Muskogee,Male,American Indian or Alaska Native,15.0
2022,Muskogee,Male,Asian,0.0
2022,Muskogee,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Muskogee,Male,Other,0.0
2022,Muskogee,Male,Unknown,0.0
2022,Muskogee,Male,More than one race,0.0
2022,Noble,Male,White,6.0
2022,Noble,Male,Black or African American,0.0
2022,Noble,Male,American Indian or Alaska Native,0.0
2022,Noble,Male,Asian,0.0
2022,Noble,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Noble,Male,Other,0.0
2022,Noble,Male,Unknown,0.0
2022,Noble,Male,More than one race,0.0
2022,Nowata,Male,White,5.0
2022,Nowata,Male,Black or African American,0.0
2022,Nowata,Male,American Indian or Alaska Native,0.0
2022,Nowata,Male,Asian,0.0
2022,Nowata,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Nowata,Male,Other,0.0
2022,Nowata,Male,Unknown,0.0
2022,Nowata,Male,More than one race,0.0
2022,Okfuskee,Male,White,9.0
2022,Okfuskee,Male,Black or African American,0.0
2022,Okfuskee,Male,American Indian or Alaska Native,0.0
2022,Okfuskee,Male,Asian,0.0
2022,Okfuskee,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Okfuskee,Male,Other,0.0
2022,Okfuskee,Male,Unknown,0.0
2022,Okfuskee,Male,More than one race,0.0
2022,Oklahoma,Male,White,327.0
2022,Oklahoma,Male,Black or African American,148.0
2022,Oklahoma,Male,American Indian or Alaska Native,44.0
2022,Oklahoma,Male,Asian,12.0
2022,Oklahoma,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Oklahoma,Male,Other,69.0
2022,Oklahoma,Male,Unknown,0.0
2022,Oklahoma,Male,More than one race,21.0
2022,Okmulgee,Male,White,19.0
2022,Okmulgee,Male,Black or African American,0.0
2022,Okmulgee,Male,American Indian or Alaska Native,10.0
2022,Okmulgee,Male,Asian,0.0
2022,Okmulgee,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Okmulgee,Male,Other,0.0
2022,Okmulgee,Male,Unknown,0.0
2022,Okmulgee,Male,More than one race,0.0
2022,Osage,Male,White,14.0
2022,Osage,Male,Black or African American,0.0
2022,Osage,Male,American Indian or Alaska Native,11.0
2022,Osage,Male,Asian,0.0
2022,Osage,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Osage,Male,Other,0.0
2022,Osage,Male,Unknown,0.0
2022,Osage,Male,More than one race,0.0
2022,Ottawa,Male,White,15.0
2022,Ottawa,Male,Black or African American,0.0
2022,Ottawa,Male,American Indian or Alaska Native,8.0
2022,Ottawa,Male,Asian,0.0
2022,Ottawa,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Ottawa,Male,Other,0.0
2022,Ottawa,Male,Unknown,0.0
2022,Ottawa,Male,More than one race,0.0
2022,Pawnee,Male,White,13.0
2022,Pawnee,Male,Black or African American,0.0
2022,Pawnee,Male,American Indian or Alaska Native,0.0
2022,Pawnee,Male,Asian,0.0
2022,Pawnee,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Pawnee,Male,Other,0.0
2022,Pawnee,Male,Unknown,0.0
2022,Pawnee,Male,More than one race,0.0
2022,Payne,Male,White,34.0
2022,Payne,Male,Black or African American,0.0
2022,Payne,Male,American Indian or Alaska Native,0.0
2022,Payne,Male,Asian,0.0
2022,Payne,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Payne,Male,Other,0.0
2022,Payne,Male,Unknown,0.0
2022,Payne,Male,More than one race,0.0
2022,Pittsburg,Male,White,31.0
2022,Pittsburg,Male,Black or African American,0.0
2022,Pittsburg,Male,American Indian or Alaska Native,6.0
2022,Pittsburg,Male,Asian,0.0
2022,Pittsburg,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Pittsburg,Male,Other,0.0
2022,Pittsburg,Male,Unknown,0.0
2022,Pittsburg,Male,More than one race,8.0
2022,Pontotoc,Male,White,17.0
2022,Pontotoc,Male,Black or African American,0.0
2022,Pontotoc,Male,American Indian or Alaska Native,11.0
2022,Pontotoc,Male,Asian,0.0
2022,Pontotoc,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Pontotoc,Male,Other,0.0
2022,Pontotoc,Male,Unknown,0.0
2022,Pontotoc,Male,More than one race,0.0
2022,Pottawatomie,Male,White,39.0
2022,Pottawatomie,Male,Black or African American,6.0
2022,Pottawatomie,Male,American Indian or Alaska Native,11.0
2022,Pottawatomie,Male,Asian,0.0
2022,Pottawatomie,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Pottawatomie,Male,Other,0.0
2022,Pottawatomie,Male,Unknown,0.0
2022,Pottawatomie,Male,More than one race,0.0
2022,Pushmataha,Male,White,0.0
2022,Pushmataha,Male,Black or African American,0.0
2022,Pushmataha,Male,American Indian or Alaska Native,0.0
2022,Pushmataha,Male,Asian,0.0
2022,Pushmataha,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Pushmataha,Male,Other,0.0
2022,Pushmataha,Male,Unknown,0.0
2022,Pushmataha,Male,More than one race,0.0
2022,Roger Mills,Male,White,0.0
2022,Roger Mills,Male,Black or African American,0.0
2022,Roger Mills,Male,American Indian or Alaska Native,0.0
2022,Roger Mills,Male,Asian,0.0
2022,Roger Mills,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Roger Mills,Male,Other,0.0
2022,Roger Mills,Male,Unknown,0.0
2022,Roger Mills,Male,More than one race,0.0
2022,Rogers,Male,White,33.0
2022,Rogers,Male,Black or African American,0.0
2022,Rogers,Male,American Indian or Alaska Native,9.0
2022,Rogers,Male,Asian,0.0
2022,Rogers,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Rogers,Male,Other,0.0
2022,Rogers,Male,Unknown,0.0
2022,Rogers,Male,More than one race,7.0
2022,Seminole,Male,White,18.0
2022,Seminole,Male,Black or African American,0.0
2022,Seminole,Male,American Indian or Alaska Native,9.0
2022,Seminole,Male,Asian,0.0
2022,Seminole,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Seminole,Male,Other,0.0
2022,Seminole,Male,Unknown,0.0
2022,Seminole,Male,More than one race,0.0
2022,Sequoyah,Male,White,15.0
2022,Sequoyah,Male,Black or African American,0.0
2022,Sequoyah,Male,American Indian or Alaska Native,0.0
2022,Sequoyah,Male,Asian,0.0
2022,Sequoyah,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Sequoyah,Male,Other,0.0
2022,Sequoyah,Male,Unknown,0.0
2022,Sequoyah,Male,More than one race,9.0
2022,Stephens,Male,White,19.0
2022,Stephens,Male,Black or African American,0.0
2022,Stephens,Male,American Indian or Alaska Native,0.0
2022,Stephens,Male,Asian,0.0
2022,Stephens,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Stephens,Male,Other,0.0
2022,Stephens,Male,Unknown,0.0
2022,Stephens,Male,More than one race,0.0
2022,Texas,Male,White,0.0
2022,Texas,Male,Black or African American,0.0
2022,Texas,Male,American Indian or Alaska Native,0.0
2022,Texas,Male,Asian,0.0
2022,Texas,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Texas,Male,Other,5.0
2022,Texas,Male,Unknown,0.0
2022,Texas,Male,More than one race,0.0
2022,Tillman,Male,White,5.0
2022,Tillman,Male,Black or African American,0.0
2022,Tillman,Male,American Indian or Alaska Native,0.0
2022,Tillman,Male,Asian,0.0
2022,Tillman,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Tillman,Male,Other,0.0
2022,Tillman,Male,Unknown,0.0
2022,Tillman,Male,More than one race,0.0
2022,Tulsa,Male,White,267.0
2022,Tulsa,Male,Black or African American,103.0
2022,Tulsa,Male,American Indian or Alaska Native,54.0
2022,Tulsa,Male,Asian,5.0
2022,Tulsa,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Tulsa,Male,Other,34.0
2022,Tulsa,Male,Unknown,0.0
2022,Tulsa,Male,More than one race,27.0
2022,Wagoner,Male,White,33.0
2022,Wagoner,Male,Black or African American,0.0
2022,Wagoner,Male,American Indian or Alaska Native,13.0
2022,Wagoner,Male,Asian,0.0
2022,Wagoner,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Wagoner,Male,Other,0.0
2022,Wagoner,Male,Unknown,0.0
2022,Wagoner,Male,More than one race,0.0
2022,Washington,Male,White,25.0
2022,Washington,Male,Black or African American,0.0
2022,Washington,Male,American Indian or Alaska Native,6.0
2022,Washington,Male,Asian,0.0
2022,Washington,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Washington,Male,Other,0.0
2022,Washington,Male,Unknown,0.0
2022,Washington,Male,More than one race,0.0
2022,Washita,Male,White,14.0
2022,Washita,Male,Black or African American,0.0
2022,Washita,Male,American Indian or Alaska Native,0.0
2022,Washita,Male,Asian,0.0
2022,Washita,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Washita,Male,Other,0.0
2022,Washita,Male,Unknown,0.0
2022,Washita,Male,More than one race,0.0
2022,Woods,Male,White,0.0
2022,Woods,Male,Black or African American,0.0
2022,Woods,Male,American Indian or Alaska Native,0.0
2022,Woods,Male,Asian,0.0
2022,Woods,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Woods,Male,Other,0.0
2022,Woods,Male,Unknown,0.0
2022,Woods,Male,More than one race,0.0
2022,Woodward,Male,White,7.0
2022,Woodward,Male,Black or African American,0.0
2022,Woodward,Male,American Indian or Alaska Native,0.0
2022,Woodward,Male,Asian,0.0
2022,Woodward,Male,Native Hawaiian or Other Pacific Islander,0.0
2022,Woodward,Male,Other,0.0
2022,Woodward,Male,Unknown,0.0
2022,Woodward,Male,More than one race,0.0
2023,UNKNOWN,Male,White,0.0
2023,UNKNOWN,Male,Black or African American,0.0
2023,UNKNOWN,Male,American Indian or Alaska Native,0.0
2023,UNKNOWN,Male,Asian,0.0
2023,UNKNOWN,Male,Native Hawaiian or Other Pacific Islander,0.0
2023,UNKNOWN,Male,Other,0.0
2023,UNKNOWN,Male,Unknown,0.0
2023,UNKNOWN,Male,More than one race,0.0
2023,Adair,Male,White,8.0
2023,Adair,Male,Black or African American,0.0
2023,Adair,Male,American Indian or Alaska Native,15.0
2023,Adair,Male,Asian,0.0
2023,Adair,Male,Native Hawaiian or Other Pacific Islander,0.0
2023,Adair,Male,Other,0.0
2023,Adair,Male,Unknown,0.0
2023,Adair,Male,More than one race,0.0
2023,Alfalfa,Male,White,0.0
2023,Alfalfa,Male,Black or African American,0.0
2023,Alfalfa,Male,American Indian or Alaska Native,0.0
2023,Alfalfa,Male,Asian,0.0
2023,Alfalfa,Male,Native Hawaiian or Other Pacific Islander,0.0
2023,Alfalfa,Male,Other,0.0
2023,Alfalfa,Male,Unknown,0.0
2023,Alfalfa,Male,More than one race,0.0
2023,Atoka,Male,White,8.0
2023,Atoka,Male,Black or African American,0.0
2023,Atoka,Male,American Indian or Alaska Native,0.0
2023,Atoka,Male,Asian,0.0
2023,Atoka,Male,Native Hawaiian or Other Pacific Islander,0.0
2023,Atoka,Male,Other,0.0
2023,Atoka,Male,Unknown,0.0
2023,Atoka,Male,More than one race,5.0
2023,Beaver,Male,White,0.0
2023,Beaver,Male,Black or African American,0.0
2023,Beaver,Male,American Indian or Alaska Native,0.0
2023,Beaver,Male,Asian,0.0
2023,Beaver,Male,Native Hawaiian or Other Pacific Islander,0.0
2023,Beaver,Male,Other,0.0
2023,Beaver,Male,Unknown,0.0
2023,Beaver,Male,More than one race,0.0
2023,Beckham,Male,White,9.0
2023,Beckham,Male,Black or African American,0.0
2023,Beckham,Male,American Indian or Alaska Native,0.0
2023,Beckham,Male,Asian,0.0
2023,Beckham,Male,Native Hawaiian or Other Pacific Islander,0.0
2023,Beckham,Male,Other,0.0
2023,Beckham,Male,Unknown,0.0
2023,Beckham,Male,More than one race,0.0
2023,Blaine,Male,White,0.0
2023,Blaine,Male,Black or African American,0.0
2023,Blaine,Male,American Indian or Alaska Native,0.0
2023,Blaine,Male,Asian,0.0
2023,Blaine,Male,Native Hawaiian or Other Pacific Islander,0.0
2023,Blaine,Male,Other,0.0
2023,Blaine,Male,Unknown,0.0
2023,Blaine,Male,More than one race,0.0
2023,Bryan,Male,White,24.0
2023,Bryan,Male,Black or African American,0.0
2023,Bryan,Male,American Indian or Alaska Native,0.0
2023,Bryan,Male,Asian,0.0
2023,Bryan,Male,Native Hawaiian or Other Pacific Islander,0.0
2023,Bryan,Male,Other,0.0
2023,Bryan,Male,Unknown,0.0
2023,Bryan,Male,More than one race,0.0
2023,Caddo,Male,White,9.0
2023,Caddo,Male,Black or African American,0.0
2023,Caddo,Male,American Indian or Alaska Native,5.0
2023,Caddo,Male,Asian,0.0
2023,Caddo,Male,Native Hawaiian or Other Pacific Islander,0.0
2023,Caddo,Male,Other,0.0
2023,Caddo,Male,Unknown,0.0
2023,Caddo,Male,More than one race,0.0
2023,Canadian,Male,White,59.0
2023,Canadian,Male,Black or African American,7.0
2023,Canadian,Male,American Indian or Alaska Native,10.0
2023,Canadian,Male,Asian,0.0
2023,Canadian,Male,Native Hawaiian or Other Pacific Islander,0.0
2023,Canadian,Male,Other,6.0
2023,Canadian,Male,Unknown,0.0
2023,Canadian,Male,More than one race,0.0
2023,Carter,Male,White,19.0
2023,Carter,Male,Black or African American,6.0
2023,Carter,Male,American Indian or Alaska Native,0.0
2023,Carter,Male,Asian,0.0
2023,Carter,Male,Native Hawaiian or Other Pacific Islander,0.0
2023,Carter,Male,Other,0.0
2023,Carter,Male,Unknown,0.0
2023,Carter,Male,More than one race,0.0
2023,Cherokee,Male,White,7.0
2023,Cherokee,Male,Black or African American,0.0
2023,Cherokee,Male,American Indian or Alaska Native,21.0
2023,Cherokee,Male,Asian,0.0
2023,Cherokee,Male,Native Hawaiian or Other Pacific Islander,0.0
2023,Cherokee,Male,Other,0.0
2023,Cherokee,Male,Unknown,0.0
2023,Cherokee,Male,More than one race,0.0
2023,Choctaw,Male,White,9.0
2023,Choctaw,Male,Black or African American,0.0
2023,Choctaw,Male,American Indian or Alaska Native,0.0
2023,Choctaw,Male,Asian,0.0
2023,Choctaw,Male,Native Hawaiian or Other Pacific Islander,0.0
2023,Choctaw,Male,Other,0.0
2023,Choctaw,Male,Unknown,0.0
2023,Choctaw,Male,More than one race,0.0
2023,Cimarron,Male,White,0.0
2023,Cimarron,Male,Black or African American,0.0
2023,Cimarron,Male,American Indian or Alaska Native,0.0
2023,Cimarron,Male,Asian,0.0
2023,Cimarron,Male,Native Hawaiian or Other Pacific Islander,0.0
2023,Cimarron,Male,Other,0.0
2023,Cimarron,Male,Unknown,0.0
